t	x_d	y_d	theta_d	Vr	oz	Vdot
118.100000	22.599935	-1.762503	-1.572254	0.200000	0.000000	0.000000
118.200000	22.599906	-1.782503	-1.572254	0.200000	0.000000	0.000000
118.300000	22.599877	-1.802503	-1.572254	0.200000	0.000000	0.000000
118.400000	22.599848	-1.822503	-1.572254	0.200000	0.000000	0.000000
118.500000	22.599819	-1.842503	-1.572254	0.200000	0.000000	0.000000
118.600000	22.599789	-1.862503	-1.572254	0.200000	0.000000	0.000000
118.700000	22.599760	-1.882503	-1.572254	0.200000	0.000000	0.000000
118.800000	22.599731	-1.902503	-1.572254	0.200000	0.000000	0.000000
118.900000	22.599702	-1.922503	-1.572254	0.200000	0.000000	0.000000
119.000000	22.599673	-1.942503	-1.572254	0.200000	0.000000	0.000000
119.100000	22.599644	-1.962503	-1.572254	0.200000	0.000000	0.000000
119.200000	22.599614	-1.982503	-1.572254	0.200000	0.000000	0.000000
119.300000	22.599585	-2.002503	-1.572254	0.200000	0.000000	0.000000
119.400000	22.599556	-2.022503	-1.572254	0.200000	0.000000	0.000000
119.500000	22.599527	-2.042503	-1.572254	0.200000	0.000000	0.000000
119.600000	22.599498	-2.062503	-1.572254	0.200000	0.000000	0.000000
119.700000	22.599469	-2.082503	-1.572254	0.200000	0.000000	0.000000
119.800000	22.599439	-2.102503	-1.572254	0.200000	0.000000	0.000000
119.900000	22.599410	-2.122503	-1.572254	0.200000	0.000000	0.000000
120.000000	22.599381	-2.142503	-1.572254	0.200000	0.000000	0.000000
120.100000	22.599352	-2.162503	-1.572254	0.200000	0.000000	0.000000
120.200000	22.599323	-2.182503	-1.572254	0.200000	0.000000	0.000000
120.300000	22.599294	-2.202503	-1.572254	0.200000	0.000000	0.000000
120.400000	22.599264	-2.222503	-1.572254	0.200000	0.000000	0.000000
120.500000	22.599235	-2.242503	-1.572254	0.200000	0.000000	0.000000
120.600000	22.599206	-2.262502	-1.572254	0.200000	0.000000	0.000000
120.700000	22.599177	-2.282502	-1.572254	0.200000	0.000000	0.000000
120.800000	22.599148	-2.302502	-1.572254	0.200000	0.000000	0.000000
120.900000	22.599119	-2.322502	-1.572254	0.200000	0.000000	0.000000
121.000000	22.599090	-2.342502	-1.572254	0.200000	0.000000	0.000000
121.100000	22.599060	-2.362502	-1.572254	0.200000	0.000000	0.000000
121.200000	22.599031	-2.382502	-1.572254	0.200000	0.000000	0.000000
121.300000	22.599002	-2.402502	-1.572254	0.200000	0.000000	0.000000
121.400000	22.598973	-2.422502	-1.572254	0.200000	0.000000	0.000000
121.500000	22.598944	-2.442502	-1.572254	0.200000	0.000000	0.000000
121.600000	22.598915	-2.462502	-1.572254	0.200000	0.000000	0.000000
121.700000	22.598885	-2.482502	-1.572254	0.200000	0.000000	0.000000
121.800000	22.598856	-2.502502	-1.572254	0.200000	0.000000	0.000000
121.900000	22.598827	-2.522502	-1.572254	0.200000	0.000000	0.000000
122.000000	22.598798	-2.542502	-1.572254	0.200000	0.000000	0.000000
122.100000	22.598769	-2.562502	-1.572254	0.200000	0.000000	0.000000
122.200000	22.598740	-2.582502	-1.572254	0.200000	0.000000	0.000000
122.300000	22.598710	-2.602502	-1.572254	0.200000	0.000000	0.000000
122.400000	22.598681	-2.622502	-1.572254	0.200000	0.000000	0.000000
122.500000	22.598652	-2.642502	-1.572254	0.200000	0.000000	0.000000
122.600000	22.598623	-2.662502	-1.572254	0.200000	0.000000	0.000000
122.700000	22.598594	-2.682502	-1.572254	0.200000	0.000000	0.000000
122.800000	22.598565	-2.702502	-1.572254	0.200000	0.000000	0.000000
122.900000	22.598535	-2.722502	-1.572254	0.200000	0.000000	0.000000
123.000000	22.598506	-2.742502	-1.572254	0.200000	0.000000	0.000000
123.100000	22.598477	-2.762502	-1.572254	0.200000	0.000000	0.000000
123.200000	22.598448	-2.782502	-1.572254	0.200000	0.000000	0.000000
123.300000	22.598419	-2.802502	-1.572254	0.200000	0.000000	0.000000
123.400000	22.598390	-2.822502	-1.572254	0.200000	0.000000	0.000000
123.500000	22.598361	-2.842502	-1.572254	0.200000	0.000000	0.000000
123.600000	22.598331	-2.862502	-1.572254	0.200000	0.000000	0.000000
123.700000	22.598302	-2.882502	-1.572254	0.200000	0.000000	0.000000
123.800000	22.598273	-2.902502	-1.572254	0.200000	0.000000	0.000000
123.900000	22.598244	-2.922502	-1.572254	0.200000	0.000000	0.000000
124.000000	22.598215	-2.942502	-1.572254	0.200000	0.000000	0.000000
124.100000	22.598186	-2.962502	-1.572254	0.200000	0.000000	0.000000
124.200000	22.598156	-2.982502	-1.572254	0.200000	0.000000	0.000000
124.300000	22.598127	-3.002502	-1.572254	0.200000	0.000000	0.000000
124.400000	22.598098	-3.022502	-1.572254	0.200000	0.000000	0.000000
124.500000	22.598069	-3.042502	-1.572254	0.200000	0.000000	0.000000
124.600000	22.598040	-3.062502	-1.572254	0.200000	0.000000	0.000000
124.700000	22.598011	-3.082502	-1.572254	0.200000	0.000000	0.000000
124.800000	22.597981	-3.102502	-1.572254	0.200000	0.000000	0.000000
124.900000	22.597952	-3.122502	-1.572254	0.200000	0.000000	0.000000
125.000000	22.597923	-3.142502	-1.572254	0.200000	0.000000	0.000000
125.100000	22.597894	-3.162502	-1.572254	0.200000	0.000000	0.000000
125.200000	22.597865	-3.182502	-1.572254	0.200000	0.000000	0.000000
125.300000	22.597836	-3.202501	-1.572254	0.200000	0.000000	0.000000
125.400000	22.597806	-3.222501	-1.572254	0.200000	0.000000	0.000000
125.500000	22.597777	-3.242501	-1.572254	0.200000	0.000000	0.000000
125.600000	22.597748	-3.262501	-1.572254	0.200000	0.000000	0.000000
125.700000	22.597719	-3.282501	-1.572254	0.200000	0.000000	0.000000
125.800000	22.597690	-3.302501	-1.572254	0.200000	0.000000	0.000000
125.900000	22.597661	-3.322501	-1.572254	0.200000	0.000000	0.000000
126.000000	22.597632	-3.342501	-1.572254	0.200000	0.000000	0.000000
126.100000	22.597602	-3.362501	-1.572254	0.200000	0.000000	0.000000
126.200000	22.597573	-3.382501	-1.572254	0.200000	0.000000	0.000000
126.300000	22.597544	-3.402501	-1.572254	0.200000	0.000000	0.000000
126.400000	22.597515	-3.422501	-1.572254	0.200000	0.000000	0.000000
126.500000	22.597486	-3.442501	-1.572254	0.200000	0.000000	0.000000
126.600000	22.597457	-3.462501	-1.572254	0.200000	0.000000	0.000000
126.700000	22.597427	-3.482501	-1.572254	0.200000	0.000000	0.000000
126.800000	22.597398	-3.502501	-1.572254	0.200000	0.000000	0.000000
126.900000	22.597369	-3.522501	-1.572254	0.200000	0.000000	0.000000
127.000000	22.597340	-3.542501	-1.572254	0.200000	0.000000	0.000000
127.100000	22.597311	-3.562501	-1.572254	0.200000	0.000000	0.000000
127.200000	22.597282	-3.582501	-1.572254	0.200000	0.000000	0.000000
127.300000	22.597252	-3.602501	-1.572254	0.200000	0.000000	0.000000
127.400000	22.597223	-3.622501	-1.572254	0.200000	0.000000	0.000000
127.500000	22.597194	-3.642501	-1.572254	0.200000	0.000000	0.000000
127.600000	22.597165	-3.662501	-1.572254	0.200000	0.000000	0.000000
127.700000	22.597136	-3.682501	-1.572254	0.200000	0.000000	0.000000
127.800000	22.597107	-3.702501	-1.572254	0.200000	0.000000	0.000000
127.900000	22.597077	-3.722501	-1.572254	0.200000	0.000000	0.000000
128.000000	22.597048	-3.742501	-1.572254	0.200000	0.000000	0.000000
128.100000	22.597019	-3.762501	-1.572254	0.200000	0.000000	0.000000
128.200000	22.596990	-3.782501	-1.572254	0.200000	0.000000	0.000000
128.300000	22.596961	-3.802501	-1.572254	0.200000	0.000000	0.000000
128.400000	22.596932	-3.822501	-1.572254	0.200000	0.000000	0.000000
128.500000	22.596902	-3.842501	-1.572254	0.200000	0.000000	0.000000
128.600000	22.596873	-3.862501	-1.572254	0.200000	0.000000	0.000000
128.700000	22.596844	-3.882501	-1.572254	0.200000	0.000000	0.000000
128.800000	22.596815	-3.902501	-1.572254	0.200000	0.000000	0.000000
128.900000	22.596786	-3.922501	-1.572254	0.200000	0.000000	0.000000
129.000000	22.596757	-3.942501	-1.572254	0.200000	0.000000	0.000000
129.100000	22.596728	-3.962501	-1.572254	0.200000	0.000000	0.000000
129.200000	22.596698	-3.982501	-1.572254	0.200000	0.000000	0.000000
129.300000	22.596669	-4.002501	-1.572254	0.200000	0.000000	0.000000
129.400000	22.596640	-4.022501	-1.572254	0.200000	0.000000	0.000000
129.500000	22.596611	-4.042501	-1.572254	0.200000	0.000000	0.000000
129.600000	22.596582	-4.062501	-1.572254	0.200000	0.000000	0.000000
129.700000	22.596553	-4.082501	-1.572254	0.200000	0.000000	0.000000
129.800000	22.596523	-4.102501	-1.572254	0.200000	0.000000	0.000000
129.900000	22.596494	-4.122501	-1.572254	0.200000	0.000000	0.000000
130.000000	22.596465	-4.142500	-1.572254	0.200000	0.000000	0.000000
130.100000	22.596436	-4.162500	-1.572254	0.200000	0.000000	0.000000
130.200000	22.596407	-4.182500	-1.572254	0.200000	0.000000	0.000000
130.300000	22.596378	-4.202500	-1.572254	0.200000	0.000000	0.000000
130.400000	22.596348	-4.222500	-1.572254	0.200000	0.000000	0.000000
130.500000	22.596319	-4.242500	-1.572254	0.200000	0.000000	0.000000
130.600000	22.596290	-4.262500	-1.572254	0.200000	0.000000	0.000000
130.700000	22.596261	-4.282500	-1.572254	0.200000	0.000000	0.000000
130.800000	22.596232	-4.302500	-1.572254	0.200000	0.000000	0.000000
130.900000	22.596203	-4.322500	-1.572254	0.200000	0.000000	0.000000
131.000000	22.596173	-4.342500	-1.572254	0.200000	0.000000	0.000000
131.100000	22.596144	-4.362500	-1.572254	0.200000	0.000000	0.000000
131.200000	22.596115	-4.382500	-1.572254	0.200000	0.000000	0.000000
131.300000	22.596086	-4.402500	-1.572254	0.200000	0.000000	0.000000
131.400000	22.596057	-4.422500	-1.572254	0.200000	0.000000	0.000000
131.500000	22.596028	-4.442500	-1.572254	0.200000	0.000000	0.000000
131.600000	22.595999	-4.462500	-1.572254	0.200000	0.000000	0.000000
131.700000	22.595969	-4.482500	-1.572254	0.200000	0.000000	0.000000
131.800000	22.595940	-4.502500	-1.572254	0.200000	0.000000	0.000000
131.900000	22.595911	-4.522500	-1.572254	0.200000	0.000000	0.000000
132.000000	22.595882	-4.542500	-1.572254	0.200000	0.000000	0.000000
132.100000	22.595853	-4.562500	-1.572254	0.200000	0.000000	0.000000
132.200000	22.595824	-4.582500	-1.572254	0.200000	0.000000	0.000000
132.300000	22.595794	-4.602500	-1.572254	0.200000	0.000000	0.000000
132.400000	22.595765	-4.622500	-1.572254	0.200000	0.000000	0.000000
132.500000	22.595736	-4.642500	-1.572254	0.200000	0.000000	0.000000
132.600000	22.595707	-4.662500	-1.572254	0.200000	0.000000	0.000000
132.700000	22.595678	-4.682500	-1.572254	0.200000	0.000000	0.000000
132.800000	22.595649	-4.702500	-1.572254	0.200000	0.000000	0.000000
132.900000	22.595619	-4.722500	-1.572254	0.200000	0.000000	0.000000
133.000000	22.595590	-4.742500	-1.572254	0.200000	0.000000	0.000000
133.100000	22.595561	-4.762500	-1.572254	0.200000	0.000000	0.000000
133.200000	22.595532	-4.782500	-1.572254	0.200000	0.000000	0.000000
133.300000	22.595503	-4.802500	-1.572254	0.200000	0.000000	0.000000
133.400000	22.595474	-4.822500	-1.572254	0.200000	0.000000	0.000000
133.500000	22.595444	-4.842500	-1.572254	0.200000	0.000000	0.000000
133.600000	22.595415	-4.862500	-1.572254	0.200000	0.000000	0.000000
133.700000	22.595386	-4.882500	-1.572254	0.200000	0.000000	0.000000
133.800000	22.595357	-4.902500	-1.572254	0.200000	0.000000	0.000000
133.900000	22.595328	-4.922500	-1.572254	0.200000	0.000000	0.000000
134.000000	22.595299	-4.942500	-1.572254	0.200000	0.000000	0.000000
134.100000	22.595270	-4.962500	-1.572254	0.200000	0.000000	0.000000
134.200000	22.595240	-4.982500	-1.572254	0.200000	0.000000	0.000000
134.300000	22.595211	-5.002500	-1.572254	0.200000	0.000000	0.000000
134.400000	22.595182	-5.022500	-1.572254	0.200000	0.000000	0.000000
134.500000	22.595153	-5.042500	-1.572254	0.200000	0.000000	0.000000
134.600000	22.595124	-5.062500	-1.572254	0.200000	0.000000	0.000000
134.700000	22.595095	-5.082499	-1.572254	0.200000	0.000000	0.000000
134.800000	22.595065	-5.102499	-1.572254	0.200000	0.000000	0.000000
134.900000	22.595036	-5.122499	-1.572254	0.200000	0.000000	0.000000
135.000000	22.595007	-5.142499	-1.572254	0.200000	0.000000	0.000000
135.100000	22.594978	-5.162499	-1.572254	0.200000	0.000000	0.000000
135.200000	22.594949	-5.182499	-1.572254	0.200000	0.000000	0.000000
135.300000	22.594920	-5.202499	-1.572254	0.200000	0.000000	0.000000
135.400000	22.594890	-5.222499	-1.572254	0.200000	0.000000	0.000000
135.500000	22.594861	-5.242499	-1.572254	0.200000	0.000000	0.000000
135.600000	22.594832	-5.262499	-1.572254	0.200000	0.000000	0.000000
135.700000	22.594803	-5.282499	-1.572254	0.200000	0.000000	0.000000
135.800000	22.594774	-5.302499	-1.572254	0.200000	0.000000	0.000000
135.900000	22.594745	-5.322499	-1.572254	0.200000	0.000000	0.000000
136.000000	22.594715	-5.342499	-1.572254	0.200000	0.000000	0.000000
136.100000	22.594686	-5.362499	-1.572254	0.200000	0.000000	0.000000
136.200000	22.594657	-5.382499	-1.572254	0.200000	0.000000	0.000000
136.300000	22.594628	-5.402499	-1.572254	0.200000	0.000000	0.000000
136.400000	22.594599	-5.422499	-1.572254	0.200000	0.000000	0.000000
136.500000	22.594570	-5.442499	-1.572254	0.200000	0.000000	0.000000
136.600000	22.594541	-5.462499	-1.572254	0.200000	0.000000	0.000000
136.700000	22.594511	-5.482499	-1.572254	0.200000	0.000000	0.000000
136.800000	22.594482	-5.502499	-1.572254	0.200000	0.000000	0.000000
136.900000	22.594453	-5.522499	-1.572254	0.200000	0.000000	0.000000
137.000000	22.594424	-5.542499	-1.572254	0.200000	0.000000	0.000000
137.100000	22.594395	-5.562499	-1.572254	0.200000	0.000000	0.000000
137.200000	22.594366	-5.582499	-1.572254	0.200000	0.000000	0.000000
137.300000	22.594336	-5.602499	-1.572254	0.200000	0.000000	0.000000
137.400000	22.594307	-5.622499	-1.572254	0.200000	0.000000	0.000000
137.500000	22.594278	-5.642499	-1.572254	0.200000	0.000000	0.000000
137.600000	22.594249	-5.662499	-1.572254	0.200000	0.000000	0.000000
137.700000	22.594220	-5.682499	-1.572254	0.200000	0.000000	0.000000
137.800000	22.594191	-5.702499	-1.572254	0.200000	0.000000	0.000000
137.900000	22.594161	-5.722499	-1.572254	0.200000	0.000000	0.000000
138.000000	22.594132	-5.742499	-1.572254	0.200000	0.000000	0.000000
138.100000	22.594103	-5.762499	-1.572254	0.200000	0.000000	0.000000
138.200000	22.594074	-5.782499	-1.572254	0.200000	0.000000	0.000000
138.300000	22.594045	-5.802499	-1.572254	0.200000	0.000000	0.000000
138.400000	22.594016	-5.822499	-1.572254	0.200000	0.000000	0.000000
138.500000	22.593986	-5.842499	-1.572254	0.200000	0.000000	0.000000
138.600000	22.593957	-5.862499	-1.572254	0.200000	0.000000	0.000000
138.700000	22.593928	-5.882499	-1.572254	0.200000	0.000000	0.000000
138.800000	22.593899	-5.902499	-1.572254	0.200000	0.000000	0.000000
138.900000	22.593870	-5.922499	-1.572254	0.200000	0.000000	0.000000
139.000000	22.593841	-5.942499	-1.572254	0.200000	0.000000	0.000000
139.100000	22.593812	-5.962499	-1.572254	0.200000	0.000000	0.000000
139.200000	22.593782	-5.982499	-1.572254	0.200000	0.000000	0.000000
139.300000	22.593753	-6.002499	-1.572254	0.200000	0.000000	0.000000
139.400000	22.593724	-6.022498	-1.572254	0.200000	0.000000	0.000000
139.500000	22.593695	-6.042498	-1.572254	0.200000	0.000000	0.000000
139.600000	22.593666	-6.062498	-1.572254	0.200000	0.000000	0.000000
139.700000	22.593637	-6.082498	-1.572254	0.200000	0.000000	0.000000
139.800000	22.593607	-6.102498	-1.572254	0.200000	0.000000	0.000000
139.900000	22.593578	-6.122498	-1.572254	0.200000	0.000000	0.000000
140.000000	22.593549	-6.142498	-1.572254	0.200000	0.000000	0.000000
140.100000	22.593520	-6.162498	-1.572254	0.200000	0.000000	0.000000
140.200000	22.593491	-6.182498	-1.572254	0.200000	0.000000	0.000000
140.300000	22.593462	-6.202498	-1.572254	0.200000	0.000000	0.000000
140.400000	22.593432	-6.222498	-1.572254	0.200000	0.000000	0.000000
140.500000	22.593403	-6.242498	-1.572254	0.200000	0.000000	0.000000
140.600000	22.593374	-6.262498	-1.572254	0.200000	0.000000	0.000000
140.700000	22.593345	-6.282498	-1.572254	0.200000	0.000000	0.000000
140.800000	22.593316	-6.302498	-1.572254	0.200000	0.000000	0.000000
140.900000	22.593287	-6.322498	-1.572254	0.200000	0.000000	0.000000
141.000000	22.593257	-6.342498	-1.572254	0.200000	0.000000	0.000000
141.100000	22.593228	-6.362498	-1.572254	0.200000	0.000000	0.000000
141.200000	22.593199	-6.382498	-1.572254	0.200000	0.000000	0.000000
141.300000	22.593170	-6.402498	-1.572254	0.200000	0.000000	0.000000
141.400000	22.593141	-6.422498	-1.572254	0.200000	0.000000	0.000000
141.500000	22.593112	-6.442498	-1.572254	0.200000	0.000000	0.000000
141.600000	22.593083	-6.462498	-1.572254	0.200000	0.000000	0.000000
141.700000	22.593053	-6.482498	-1.572254	0.200000	0.000000	0.000000
141.800000	22.593024	-6.502498	-1.572254	0.200000	0.000000	0.000000
141.900000	22.592995	-6.522498	-1.572254	0.200000	0.000000	0.000000
142.000000	22.592966	-6.542498	-1.572254	0.200000	0.000000	0.000000
142.100000	22.592937	-6.562498	-1.572254	0.200000	0.000000	0.000000
142.200000	22.592908	-6.582498	-1.572254	0.200000	0.000000	0.000000
142.300000	22.592878	-6.602498	-1.572254	0.200000	0.000000	0.000000
142.400000	22.592849	-6.622498	-1.572254	0.200000	0.000000	0.000000
142.500000	22.592820	-6.642498	-1.572254	0.200000	0.000000	0.000000
142.600000	22.592791	-6.662498	-1.572254	0.200000	0.000000	0.000000
142.700000	22.592762	-6.682498	-1.572254	0.200000	0.000000	0.000000
142.800000	22.592733	-6.702498	-1.572254	0.200000	0.000000	0.000000
142.900000	22.592703	-6.722498	-1.572254	0.200000	0.000000	0.000000
143.000000	22.592674	-6.742498	-1.572254	0.200000	0.000000	0.000000
143.100000	22.592645	-6.762498	-1.572254	0.200000	0.000000	0.000000
143.200000	22.592616	-6.782498	-1.572254	0.200000	0.000000	0.000000
143.300000	22.592587	-6.802498	-1.572254	0.200000	0.000000	0.000000
143.400000	22.592558	-6.822498	-1.572254	0.200000	0.000000	0.000000
143.500000	22.592528	-6.842498	-1.572254	0.200000	0.000000	0.000000
143.600000	22.592499	-6.862498	-1.572254	0.200000	0.000000	0.000000
143.700000	22.592470	-6.882498	-1.572254	0.200000	0.000000	0.000000
143.800000	22.592441	-6.902498	-1.572254	0.200000	0.000000	0.000000
143.900000	22.592412	-6.922498	-1.572254	0.200000	0.000000	0.000000
144.000000	22.592383	-6.942498	-1.572254	0.200000	0.000000	0.000000
144.100000	22.592354	-6.962497	-1.572254	0.200000	0.000000	0.000000
144.200000	22.592324	-6.982497	-1.572254	0.200000	0.000000	0.000000
144.300000	22.592295	-7.002497	-1.572254	0.200000	0.000000	0.000000
144.400000	22.592266	-7.022497	-1.572254	0.200000	0.000000	0.000000
144.500000	22.592237	-7.042497	-1.572254	0.200000	0.000000	0.000000
144.600000	22.592208	-7.062497	-1.572254	0.200000	0.000000	0.000000
144.700000	22.592179	-7.082497	-1.572254	0.200000	0.000000	0.000000
144.800000	22.592149	-7.102497	-1.572254	0.200000	0.000000	0.000000
144.900000	22.592120	-7.122497	-1.572254	0.200000	0.000000	0.000000
145.000000	22.592091	-7.142497	-1.572254	0.200000	0.000000	0.000000
145.100000	22.592062	-7.162497	-1.572254	0.200000	0.000000	0.000000
145.200000	22.592033	-7.182497	-1.572254	0.200000	0.000000	0.000000
145.300000	22.592004	-7.202497	-1.572254	0.200000	0.000000	0.000000
145.400000	22.591974	-7.222497	-1.572254	0.200000	0.000000	0.000000
145.500000	22.591945	-7.242497	-1.572254	0.200000	0.000000	0.000000
145.600000	22.591916	-7.262497	-1.572254	0.200000	0.000000	0.000000
145.700000	22.591887	-7.282497	-1.572254	0.200000	0.000000	0.000000
145.800000	22.591858	-7.302497	-1.572254	0.200000	0.000000	0.000000
145.900000	22.591829	-7.322497	-1.572254	0.200000	0.000000	0.000000
146.000000	22.591799	-7.342497	-1.572254	0.200000	0.000000	0.000000
146.100000	22.591770	-7.362497	-1.572254	0.200000	0.000000	0.000000
146.200000	22.591741	-7.382497	-1.572254	0.200000	0.000000	0.000000
146.300000	22.591712	-7.402497	-1.572254	0.200000	0.000000	0.000000
146.400000	22.591683	-7.422497	-1.572254	0.200000	0.000000	0.000000
146.500000	22.591654	-7.442497	-1.572254	0.200000	0.000000	0.000000
146.600000	22.591625	-7.462497	-1.572254	0.200000	0.000000	0.000000
146.700000	22.591595	-7.482497	-1.572254	0.200000	0.000000	0.000000
146.800000	22.591566	-7.502497	-1.572254	0.200000	0.000000	0.000000
146.900000	22.591537	-7.522497	-1.572254	0.200000	0.000000	0.000000
147.000000	22.591508	-7.542497	-1.572254	0.200000	0.000000	0.000000
147.100000	22.591479	-7.562497	-1.572254	0.200000	0.000000	0.000000
147.200000	22.591450	-7.582497	-1.572254	0.200000	0.000000	0.000000
147.300000	22.591420	-7.602497	-1.572254	0.200000	0.000000	0.000000
147.400000	22.591391	-7.622497	-1.572254	0.200000	0.000000	0.000000
147.500000	22.591362	-7.642497	-1.572254	0.200000	0.000000	0.000000
147.600000	22.591333	-7.662497	-1.572254	0.200000	0.000000	0.000000
147.700000	22.591304	-7.682497	-1.572254	0.200000	0.000000	0.000000
147.800000	22.591275	-7.702497	-1.572254	0.200000	0.000000	0.000000
147.900000	22.591245	-7.722497	-1.572254	0.200000	0.000000	0.000000
148.000000	22.591216	-7.742497	-1.572254	0.200000	0.000000	0.000000
148.100000	22.591187	-7.762497	-1.572254	0.200000	0.000000	0.000000
148.200000	22.591158	-7.782497	-1.572254	0.200000	0.000000	0.000000
148.300000	22.591129	-7.802497	-1.572254	0.200000	0.000000	0.000000
148.400000	22.591100	-7.822497	-1.572254	0.200000	0.000000	0.000000
148.500000	22.591070	-7.842497	-1.572254	0.200000	0.000000	0.000000
148.600000	22.591041	-7.862497	-1.572254	0.200000	0.000000	0.000000
148.700000	22.591012	-7.882497	-1.572254	0.200000	0.000000	0.000000
148.800000	22.590983	-7.902496	-1.572254	0.200000	0.000000	0.000000
148.900000	22.590954	-7.922496	-1.572254	0.200000	0.000000	0.000000
149.000000	22.590925	-7.942496	-1.572254	0.200000	0.000000	0.000000
149.100000	22.590896	-7.962496	-1.572254	0.200000	0.000000	0.000000
149.200000	22.590866	-7.982496	-1.572254	0.200000	0.000000	0.000000
149.300000	22.590837	-8.002496	-1.572254	0.200000	0.000000	0.000000
149.400000	22.590808	-8.022496	-1.572254	0.200000	0.000000	0.000000
149.500000	22.590779	-8.042496	-1.572254	0.200000	0.000000	0.000000
149.600000	22.590750	-8.062496	-1.572254	0.200000	0.000000	0.000000
149.700000	22.590721	-8.082496	-1.572254	0.200000	0.000000	0.000000
149.800000	22.590691	-8.102496	-1.572254	0.200000	0.000000	0.000000
149.900000	22.590662	-8.122496	-1.572254	0.200000	0.000000	0.000000
150.000000	22.590633	-8.142496	-1.572254	0.200000	0.000000	0.000000
150.100000	22.590604	-8.162496	-1.572254	0.200000	0.000000	0.000000
150.200000	22.590575	-8.182496	-1.572254	0.200000	0.000000	0.000000
150.300000	22.590546	-8.202496	-1.572254	0.200000	0.000000	0.000000
150.400000	22.590516	-8.222496	-1.572254	0.200000	0.000000	0.000000
150.500000	22.590487	-8.242496	-1.572254	0.200000	0.000000	0.000000
150.600000	22.590458	-8.262496	-1.572254	0.200000	0.000000	0.000000
150.700000	22.590429	-8.282496	-1.572254	0.200000	0.000000	0.000000
150.800000	22.590400	-8.302496	-1.572254	0.200000	0.000000	0.000000
150.900000	22.590371	-8.322496	-1.572254	0.200000	0.000000	0.000000
151.000000	22.590341	-8.342496	-1.572254	0.200000	0.000000	0.000000
151.100000	22.590312	-8.362496	-1.572254	0.200000	0.000000	0.000000
151.200000	22.590283	-8.382496	-1.572254	0.200000	0.000000	0.000000
151.300000	22.590254	-8.402496	-1.572254	0.200000	0.000000	0.000000
151.400000	22.590225	-8.422496	-1.572254	0.200000	0.000000	0.000000
151.500000	22.590196	-8.442496	-1.572254	0.200000	0.000000	0.000000
151.600000	22.590166	-8.462496	-1.572254	0.200000	0.000000	0.000000
151.700000	22.590137	-8.482496	-1.572254	0.200000	0.000000	0.000000
151.800000	22.590108	-8.502496	-1.572254	0.200000	0.000000	0.000000
151.900000	22.590079	-8.522496	-1.572254	0.200000	0.000000	0.000000
152.000000	22.590050	-8.542496	-1.572254	0.200000	0.000000	0.000000
152.100000	22.590021	-8.562496	-1.572254	0.200000	0.000000	0.000000
152.200000	22.589992	-8.582496	-1.572254	0.200000	0.000000	0.000000
152.300000	22.589962	-8.602496	-1.572254	0.200000	0.000000	0.000000
152.400000	22.589933	-8.622496	-1.572254	0.200000	0.000000	0.000000
152.500000	22.589904	-8.642496	-1.572254	0.200000	0.000000	0.000000
152.600000	22.589875	-8.662496	-1.572254	0.200000	0.000000	0.000000
152.700000	22.589846	-8.682496	-1.572254	0.200000	0.000000	0.000000
152.800000	22.589817	-8.702496	-1.572254	0.200000	0.000000	0.000000
152.900000	22.589787	-8.722496	-1.572254	0.200000	0.000000	0.000000
153.000000	22.589758	-8.742496	-1.572254	0.200000	0.000000	0.000000
153.100000	22.589729	-8.762496	-1.572254	0.200000	0.000000	0.000000
153.200000	22.589700	-8.782496	-1.572254	0.200000	0.000000	0.000000
153.300000	22.589671	-8.802496	-1.572254	0.200000	0.000000	0.000000
153.400000	22.589642	-8.822496	-1.572254	0.200000	0.000000	0.000000
153.500000	22.589612	-8.842496	-1.572254	0.200000	0.000000	0.000000
153.600000	22.589583	-8.862495	-1.572254	0.200000	0.000000	0.000000
153.700000	22.589554	-8.882495	-1.572254	0.200000	0.000000	0.000000
153.800000	22.589525	-8.902495	-1.572254	0.200000	0.000000	0.000000
153.900000	22.589496	-8.922495	-1.572254	0.200000	0.000000	0.000000
154.000000	22.589467	-8.942495	-1.572254	0.200000	0.000000	0.000000
154.100000	22.589437	-8.962495	-1.572254	0.200000	0.000000	0.000000
154.200000	22.589408	-8.982495	-1.572254	0.200000	0.000000	0.000000
154.300000	22.589379	-9.002495	-1.572254	0.200000	0.000000	0.000000
154.400000	22.589350	-9.022495	-1.572254	0.200000	0.000000	0.000000
154.500000	22.589321	-9.042495	-1.572254	0.200000	0.000000	0.000000
154.600000	22.589292	-9.062495	-1.572254	0.200000	0.000000	0.000000
154.700000	22.589263	-9.082495	-1.572254	0.200000	0.000000	0.000000
154.800000	22.589233	-9.102495	-1.572254	0.200000	0.000000	0.000000
154.900000	22.589204	-9.122495	-1.572254	0.200000	0.000000	0.000000
155.000000	22.589175	-9.142495	-1.572254	0.200000	0.000000	0.000000
155.100000	22.589146	-9.162495	-1.572254	0.200000	0.000000	0.000000
155.200000	22.589117	-9.182495	-1.572254	0.200000	0.000000	0.000000
155.300000	22.589088	-9.202495	-1.572254	0.200000	0.000000	0.000000
155.400000	22.589058	-9.222495	-1.572254	0.200000	0.000000	0.000000
155.500000	22.589029	-9.242495	-1.572254	0.200000	0.000000	0.000000
155.600000	22.589000	-9.262495	-1.572254	0.200000	0.000000	0.000000
155.700000	22.588971	-9.282495	-1.572254	0.200000	0.000000	0.000000
